Year,attack_type,nearest_country,shore_distance,attack_description,vessel_status,Continent
2018,Boarded,GHA,1.2410678589581137,"07.09.2018: 0300 UTC: Posn: 04:55N – 001:43W, Takoradi Anchorage, Ghana.
One robber boarded an anchored tug and managed to steal a high-pressure washer. Two crew members noticed the robber and tried to stop him. The robber waved a knife towards the crew and escaped in a boat. Port control informed via VHF. A security boat responded and caught the robber.",Anchored,Africa
2016,Boarded,VNM,11.121732909489705,"27.09.2016: 0220 LT: Posn: 10:15.3N – 107:01.0E, Vung Tau Anchorage, Vietnam.
Duty AB on routine rounds onboard an anchored general cargo ship noticed three robbers near the paint locker. While two robbers stole paint drums the third robber armed with a gun and a jungle bolo stood watch. The AB afraid for his safety, hid near the windlass until the three robbers escaped in a small boat. Alarm raised, crew mustered and a search was carried out. Incident reported to Vung Tau VTS and Port Control.",Anchored,Asia
2018,Boarded,PER,3.519668246575029,"15.03.2018: 0530 UTC: Posn: 12:01.8 N - 077:11.2 W, Callao Anchorage, Peru. 
Four robbers armed with knives boarded an anchored bulk carrier. Alarm raised and crew mustered. The robbers escaped with stolen ship's stores. A search was carried out. Incident reported to the local agents.",Anchored,Americas
2016,Boarded,IDN,2.5849081197989476,"21.06.2016: 0540 LT: Posn: 01:41.45N – 101:30.37E, Dumai Inner Anchorage, Indonesia.
Three robbers armed with knives boarded an anchored bulk carrier. Two robbers managed to enter the engine room via the open skylight. They threatened the duty oiler with knives and ordered him not to raise the alarm. The robbers then stole engine spares and escaped. After the robbers left the oiler informed the D/O who in turn raised the alarm and crew mustered. No injuries to crew members. Incident reported to local authorities.",Anchored,Asia
2016,Boarded,IDN,4.8441466102948905,"15.01.2016: 0100 LT: Posn: 00:44N - 104:09E, Galang Anchorage, Batam, Indonesia.
Four robbers boarded an anchored offshore support vessel. Oiler noticed the robbers via the security camera and informed the OOW. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped with stolen ship’s properties.",Anchored,Asia
2017,Boarded,ECU,6.091232395331699,"19.01.2017: 0755 UTC: Posn: 02:43.0S – 080:24.0W, Guayaquil Outer Anchorage, Ecuador.
Unknown numbers of robbers boarded an anchored bulk carrier, stole ship’s properties and escaped unnoticed. The theft was noticed by the duty crew during routine rounds. Incident was reported to the local agents.",Anchored,Americas
2020,Boarded,BRA,5.096807592556822,"28.07.2020: 1000 UTC: Posn: 00:02.37N - 050:59.08W, Macapa Anchorage No.2, Brazil.
Unnoticed, robbers boarded an anchored bulk carrier. Duty AB on security rounds noticed the forecastle and paint store doors open and raised the alarm. Upon investigation, ship’s stores reported stolen. Incident reported to Port Control.",Anchored,Americas
2015,Boarded,IDN,14.73773063295178,"13.11.2015: 0215 LT: Berth 115, Tanjung Priok Port, Jakarta, Indonesia.
Five robbers armed with knives boarded a berthed bulk carrier during cargo operations. They were noticed by the crew who raised the alarm. Seeing the alerted crew the robbers escaped with stolen ship’s properties.",Berthed,Asia
2016,Boarded,GIN,11.71938798302961,"24.08.2016: 0110 LT: Posn: 09:24.5N - 013:43.3W, Around 5.5nm South of Conakry, Guinea.
Seven robbers armed with guns and knives boarded an anchored bulk carrier. Two crew were taken hostage and beaten. The robbers escaped with crew’s cash and properties. Incident reported to the local agent.",Anchored,Africa
2016,Boarded,AGO,2.545256430924946,"01.12.2016: 0030 LT: Posn: 08:44.9S - 013:17.5E, Luanda Anchorage, Angola.
Two robbers boarded an anchored product tanker. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped with stolen ship’s stores.",Anchored,Africa
2015,Boarded,THA,11.25338434823329,"25.03.2015: 1930 LT: Posn: Dolphin Buoy No.16, Bangkok, Thailand
Four robbers armed with knives boarded a berthed bulk carrier. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped with stolen ship’s properties.",Berthed,Asia
2016,Boarded,NGA,0.36807264031309217,"05.08.2016: 0200 LT: Posn: Folawiyo Nispan Jetty, Apapa, Lagos, Nigeria.
Four robbers armed with long knives boarded a berthed product tanker at the forecastle. They took hostage the duty pumpman on routine rounds and threatened him with long knives. The robbers submerged two hoses into the forward tank dome and commenced stealing the cargo. Once the cargo was filled into their boat, the robbers released the pumpman, and escaped. Alarm raised and a search was carried out.",Berthed,Africa
2018,Boarded,IDN,8.583793818515765,"18.09.2018: 1915 UTC: Posn: 00:14.2S – 117:34.9E, Muara Berau Anchorage, Samarinda, Indonesia.
Robbers armed with knives boarded an anchored bulk carrier twice in three hours. On both occasions, the duty watchman noticed the robbers on the forecastle deck and raised the alarm resulting in the robbers escaping with stolen ship's stores.",Anchored,Asia
2016,Boarded,COG,4.012814686997388,"17.07.2016: 0245 LT: Posn: 04:47.0S - 011:47.9E, Pointe Noire Anchorage, The Congo.
A robber armed with a knife in a small boat boarded an anchored pipe laying barge. Duty crew on routine rounds noticed the robber and informed the bridge. Alarm raised and crew mustered. Seeing the crew alertness, the robber jumped overboard and escaped. A search was carried out and it was reported that ship's stores was stolen. Incident reported to Port Control.",Anchored,Africa
2017,Boarded,IDN,1.6888603818192949,"13.06.2017: 2050 UTC: Posn: 01:00.09N – 104:14.58E, Singatac Anchorage, Pulau Bintan, Indonesia.
Duty AB onboard an anchored offshore supply vessel noticed four robbers near the stern of the vessel. He immediately informed the duty officer, switched on the search lights, sounded ship’s whistle and shouted at the robbers. Seeing the crew alertness, the robbers escaped. A search was carried out. Nothing reported stolen.",Anchored,Asia
2018,Boarded,BEN,22.036386153885797,"17.02.2018: 2250 UTC: Posn 06:17.9N - 002:30.3E, Cotonou Anchorage, Benin.  Duty OOW onboard an anchored tanker noticed three armed persons on deck and immediately raised the alarm.  SSAS activated and all crew retreated to the citadel. The IMB Piracy Reporting Centre received the incident information from the CSO and immediately informed the Benin Authorities. Three patrol boats were dispatched to the location. They searched the waters around the tanker. A navy team boarded the tanker. On confirmation from the team that the tanker was clear of pirates, the Master and crew emerged from the citadel. On investigating, the ship's office port hole was damaged due to a gunshot and other ship's property found damaged",Anchored,Africa
2018,Boarded,IDN,4.360093998516109,"10.09.2018: 2030 UTC: Posn: Jetty No.2, Tarahan Port, Indonesia.
Duty AB, on routine rounds, onboard a berthed tanker noticed two robbers on deck and raised the alarm. Seeing the alerted crew, the robbers escaped empty handed.",Berthed,Asia
2020,Boarded,AGO,5.293126924244147,"10.08.2020: 0206 UTC: Posn: 08:41.98S – 013:18.45E, Luanda Anchorage, Angola.
Three robbers boarded an anchored general cargo ship. The deck patrol was threatened and tied by the robbers. When the deck patrol did not report for 15 minutes, the OOW raised the alarm. Crew mustered, proceeded forward and noticed the tied apprehended crew.  The robbers escaped with stolen ship’s properties.",Anchored,Africa
2015,Attempted,KEN,2.4336709747971117,"20.07.2015: 0440 LT: Posn: 04:04.6S - 039:39.8E, Mbaraki Terminal, Mombasa Port, Kenya.
Two robbers attempted to board a berthed product tanker during cargo operations. Alert crew and shore watchmen noticed the robbers as they attempted to gain access via the mooring lines and raised the alarm. Seeing the alerted crew the robbers aborted and moved away. Port control and coast guard informed. A coast guard patrol boat was dispatched to investigate.",Berthed,Africa
2015,Boarded,IDN,8.44773718532337,"25.09.2015: Posn: 03:56.1N – 098:45.6E, Belawan Anchorage, Indonesia.
Robbers boarded an anchored product tanker unnoticed. All crew mustered and a search was carried out. Ship’s stores and engine spares were reported stolen. Incident reported to local agents.",Anchored,Asia
2019,Boarded,COG,5.277184837320841,"20.10.2019: 0320 UTC: Posn: 04:45.19S – 011:46.77E, Pointe Noire South Anchorage, The Congo.
Duty officer on routine rounds, onboard an anchored container vessel noticed a mooring rope in the water and notified the bridge. Alarm raised and crew mustered. Investigations showed the forward storeroom door was opened, and ship's stores stolen. A boat with two persons was seen moving away from the vessel. Incident reported to Port Control.",Anchored,Africa
2018,Boarded,HTI,1.328180149788046,"27.01.2018: 1255 UTC: Posn: 18:34N - 072:24W, Port Au Prince, Inner Anchorage, Haiti. Unnoticed robber boarded an anchored product tanker, stole two mooring ropes and a messenger rope and escaped. The theft was noticed during routine rounds. Local Authorities notified.",Anchored,Americas
2015,Boarded,IDN,3.889024396505815,"10.05.2015: 0415 LT: Posn: 01:42N - 101:28E, Dumai Tanker Anchorage, Indonesia.
During watch changeover, the deck watch keeper onboard an anchored chemical tanker noticed two robbers trying to gain access into the engine room by opening the butterfly nuts of the skylight. OOW informed and alarm raised. Seeing the alerted crew the robbers jumped overboard and escaped. A search was carried out and ship's in the vicinity informed.​",Anchored,Asia
2015,Boarded,IDN,2.5501823467488354,"03.05.2015: 1500 LT : Posn: 03:47N -098:42E, Berth No. 112/113, Belawan Port, Indonesia.
Three robbers armed with knives boarded a berthed bulk carrier. Duty crew on patrol noticed the robbers, raised the alarm and crew mustered. The robbers threatened the crew when approached and then escaped with stolen ship’s stores. All crew safe. Robbers took both the watchmen as hostage, tied them up and escaped with ship’s stores.",Berthed,Asia
2015,Boarded,PHL,14.020777752086207,"26.07.2015: 0330 LT: Posn: 07:11N - 125:40E, Davao Anchorage, Philippines.
Two robbers in a small boat approached and boarded an anchored product tanker. Alert duty crew informed the OOW who raised the alarm. All crew mustered and a search was carried. Ship’s stores were reported stolen. Incident reported to local agents.",Anchored,Asia
2019,Boarded,NGA,0.22445666838375455,"06.10.2019: 2230 UTC: Posn: Apapa BOP Terminal, Lagos, Nigeria.
During cargo operations, around seven to eight armed persons in two wooden boats came alongside and boarded a berthed tanker. Alert crew noticed the persons, raised the alarm and stopped the discharging operations. Before escaping, the persons fired towards the crew. No injuries reported. Cargo from the terminal’s manifolds was reported stolen.",Berthed,Africa
2016,Boarded,IDN,2.052044533777435,"25.04.2016: 0400 LT: Posn: 01:09.35N – 103:56.68E, Batu Ampar Anchorage, Pulau Batam, Indonesia.
Four robbers in a wooden boat approached and boarded an anchored dredger via the stern. They stole ship’s properties and escaped. Incident reported to the coastal state. The authorities boarded the ship on the following day for investigations.",Anchored,Asia
2018,Attempted,IDN,18.0569556297658,"27.08.2018: 1254 UTC: Posn: 00:15.52S – 117:41.96E, Muara Berau Anchorage, Samarinda, Indonesia.
Two robbers attempted to board an anchored bulk carrier via the anchor chain during cargo operations. Alert duty crew stationed on the forecastle deck spotted the robbers and immediately notified the Master and D/O. Alarm sounded and crew made their way to the forward deck. Hearing the alerted crew approach, the robbers aborted the attempt and escaped in their boat. Incident reported to the agent.",Anchored,Asia
2015,Boarded,IDN,14.432435770822618,"06.11.2015: 1505 LT: Posn: Belawan Anchorage, Indonesia.
Two robbers boarded an anchored container ship. Duty crew on routine rounds noticed the robbers and raised the alarm. Upon hearing the alarm, the robbers escaped. Nothing reported stolen.",Anchored,Asia
2017,Boarded,IDN,4.890131532655387,"12.06.2017: 1849 UTC: Posn: 00:45.40N - 104:08.70E, Galang Layup Anchorage, Indonesia.
Six robbers boarded an anchored research vessel, stole ship’s properties and escaped. The theft was discovered in the morning during routine rounds. Incident reported to the local agents and Port Authorities.",Anchored,Asia
2019,Attempted,IDN,2.4294901616428732,"06.08.2019: 2000 UTC: Posn: 01:06.2N – 104:10.7E, Tanjung Uban Anchorage, Indonesia.
Three robbers in a wooden boat came alongside an anchored chemical tanker. They attempted to board the tanker using hooks attached with ropes. Duty Officer on security rounds on the bridge noticed the robbers and raised the alarm, sounded ship’s whistle and shouted at the robbers. Hearing the alarm and seeing the crew alertness, the robbers aborted the attempted boarding and escaped. Batam VTIS informed.",Anchored,Asia
2019,Boarded,MYS,0.8417659742295633,"27.08.2019: 1225 UTC: Posn: Sandakan Port, Sabah, Malaysia.
During routines round, duty AB onboard a berthed bulk carrier noticed two robbers on the forecastle and raised the alarm. Seeing alerted crew, the robbers jumped overboard and escaped in a boat alongside the vessel with another robber. Upon investigation, ship’s properties reported stolen. Incident reported to local police.",Berthed,Asia
2018,Boarded,VNM,6.623151622706417,"17.10.2018: 0001 UTC: Posn: 20:53.4N – 107:16.8E, Campha Anchorage, Vietnam.
Unnoticed, robbers pretending to be stevedores, boarded an anchored bulk carrier during cargo operations, stole ship’s stores and escaped. The theft was noticed during routine rounds after departure. Incident reported to local agent.",Anchored,Asia
2016,Boarded,VEN,1.8572232959258947,"25.01.2016: 2355 LT: Posn: 10:16.3N - 064:34.3W, Guanta Anchorage, Venezuela.
Unnoticed, robber boarded an anchored general cargo ship, stole ship's properties and escaped. The incident was noticed later by the duty crew on safety rounds.",Anchored,Americas
2018,Boarded,IDN,15.970720372871943,"20.03.2018: 1530 UTC: Posn: 03:42.6S - 114:28.2E, Taboneo Anchorage, Indonesia.
Around six robbers armed with knives boarded an anchored bulk carrier. Duty crew noticed the robbers and informed the OOW. Alarm raised, crew mustered and port control notified. Seeing the alerted crew, the robbers escaped empty handed",Anchored,Asia
2016,Boarded,IDN,4.055934687551999,"16.09.2016: Morning Hours: Posn: 00:43.5N - 104:10.5E, Galang, Batam, Indonesia.
During routine rounds on an anchored OSV, the Chief Engineer noticed the spares cabinet and lockers broken into and some items missing. The incident was reported to the authorities who boarded the vessel and inspected the vessel.",Anchored,Asia
2019,Boarded,COL,2.600686014352367,"25.04.2019: 0340 UTC: Posn: 12:17.9N – 072:01.2W, Puerto Bolivar Anchorage, Colombia.
Two robbers in a small boat approached and boarded an anchored bulk carrier.  Alert crew noticed the robbers and raised the alarm. Crew mustered. Hearing the alarm and seeing the crew alertness, the robbers escaped empty handed. Coast guard informed.",Anchored,Americas
2016,Boarded,IDN,2.888505359218718,"20.10.2016: 0001 - 0400 LT: Posn: 01:42.45N – 101:27.52E, Dumai Tanker Anchorage, Indonesia.
An unknown number of robbers boarded and anchored tanker. They stole engine spare parts and escaped unnoticed. The incident was discovered during routine rounds and was reported to the port control. No response received.",Anchored,Asia
2015,Boarded,PHL,2.507594174622023,"20.05.2015: 0001 LT: Posn: 13:44.0N – 121:02.3E, Batangas Anchorage, Philippines.
Three robbers in an unlit boat boarded an anchored product tanker using a hook attached with rope while the crew were busy with pilot arrangements and berthing procedures. The robbers broke into the bosun store and stole ship’s properties. The duty officer on the bridge noticed the robbers and raised the alarm. Upon hearing the alarm and seeing the crew alertness, the robbers jumped overboard and escaped with the stolen items in their boat. VTMS Batangas and Coast Guard were informed.",Berthed,Asia
2015,Boarded,IDN,1.1710282376287648,"04.07.2015: 0738 LT: Posn: Belawan International Container Terminal, Indonesia.
Three robbers in a wooden boat approached a berthed container ship. Duty watchman noticed two robbers boarded the ship at the forward deck and he shouted at the robbers and alerted the crew. Seeing the alerted crew the robbers aborted and moved away without stealing anything.",Berthed,Asia
2017,Boarded,PHL,3.5613740595426493,"14.06.2017: 2200 UTC: Posn: 13:44.01N – 121:01.09E, Batangas  Inner Anchorage, Philippines.
A robber boarded an anchored tanker via the hawse pipe, stole ship’s properties and escaped unnoticed. The theft was discovered by duty crew during routine rounds.",Anchored,Asia
2018,Boarded,NGA,14.384293337963303,"21.09.2018: 0001 UTC: Posn: 06:16.51N – 003:13.15E, Lagos Secure Anchorage Area, Nigeria.
Duty AB on routine rounds onboard an anchored product tanker noticed two boats close to the anchor chain. He immediately notified the OOW and tried to chase away the boats. As the AB approached the No. 1 Cargo Tank he noticed two robbers hiding on deck. The AB raised the alarm and shouted at the robbers resulting in the robbers jumping overboard and escaping. A search was made throughout the tanker. The razor wire abreast the forward cargo tank was found to have been bent allowing access to deck. Nigerian navy informed. A patrol boat came and searched the area. Nothing reported stolen.",Anchored,Africa
2018,Boarded,BGD,4.290797749069729,"12.04.2018: 1635 UTC: Posn: 22:12.86N - 091:44.54E, Chittagong Anchorage, Bangladesh. 
Three robbers in small boat boarded an anchored product tanker. Alarm raised and crew mustered. The robbers armed with an iron rod, injured the local watch keeper, stole shipÃ¢â‚¬â„¢s properties and escaped. Incident reported to Bangladesh Coast Guard who dispatched a patrol boat to search the area.",Anchored,Asia
2016,Boarded,IND,12.019682139726989,"28.01.2016: 0300 LT: Posn: 22:49N – 070:07E, Kandla Outer Anchorage, India.
Six robbers in a small boat approach and boarded an anchored product tanker using a grappling hook. Alert duty crew noticed the robbers and raised the alarm, sounded ship’s whistle and crew mustered. Hearing the alarm and seeing the crew alertness, the robbers escaped in their boat without stealing anything. Incident reported to port control.",Anchored,Asia
2017,Boarded,VEN,5.925816097066277,"18.05.2017: 0001 - 0530 LT: Posn : 10:11.31N – 064:46.16W: Around 4nm West of Lecheria, Venezuela.
Robbers boarded an anchored chemical tanker, stole ship’s equipment, stores and escaped unnoticed. Theft noticed by crew on routine rounds",Anchored,Americas
2017,Boarded,IDN,1.4104925276638118,"24.05.2017: 2215 UTC: Posn: 01:43.1N - 101:25.8E, Dumai Anchorage, Indonesia.
Two robbers armed with a machete boarded an anchored product tanker. Alarm raised and crew mustered. The robbers escaped with stolen ship’s properties.",Anchored,Asia
2015,Boarded,IDN,14.432435770860378,"05.10.2015: 0705 LT: Posn: 03:56.00N – 098:49.05E, Belawan Anchorage, Indonesia.
A fishing boat saw five intruders boarding an anchored product tanker and immediately notified the tanker. Alarm raised, fog horn sounded and crew mustered. The robbers threatened the approaching crew with long knives and escaped empty handed.",Anchored,Asia
2016,Boarded,IDN,9.16415855899422,"05.11.2016: 0245 LT: Posn: 06:01.76S – 106:53.21E, Tanjung Priok Anchorage, Indonesia.
Two robbers in a small boat boarded an anchored LPG tanker using a rope attached with a hook. They stole ship’s spares and escaped. 2/E on routine rounds noticed the theft and informed the OOW on the bridge. Alarm raised and crew mustered. Incident reported to local authorities who boarded the tanker to investigate.",Anchored,Asia
2015,Boarded,IDN,4.669502933259883,"10.01.2015: 0500 LT: Posn: 01:04.8N – 104:10.9E, Tanjung Uban Anchorage, Indonesia.
Three armed robbers boarded an anchored LPG tanker, took hostage and secured the duty AB. They entered the engine room store with intention to steal spares. Before leaving the vessel, the robbers freed the AB who reported the incident to the duty officer. Alarm raised and crew mustered. On searching the vessel no stores found missing. AB sustained slight bruises on his wrists and a mild swelling on the forehead. Remaining crew safe. Port Authority informed immediately via VHF channel.",Anchored,Asia
2017,Boarded,VEN,8.418537234670799,"07.09.2017: 0230 UTC: 10:12.25N – 064:47.54W, Puerto La Cruz Anchorage, Venezuela.
Seven robbers armed with guns and knives boarded an anchored tanker. They attacked two watchman and tied them up. When the watchman did not report to the bridge, the OOW sent a crew to investigate. Master was informed and alarm raised. On noticing the alerted crew, the robbers escaped with stolen ship’s stores. Terminal authorities notified.",Anchored,Americas
2016,Boarded,SGP,11.31911017382861,"26.11.2016: 0001-0500 LT: Posn: 01:11.70N - 103:39.03E, Singapore Straits.
Unnoticed robbers boarded an anchored offshore tug, stole ship's spares and escaped. Theft noticed by crew on routine rounds.",Anchored,Asia
2018,Boarded,GIN,19.502922173770603,"21.11.2018: 0300 UTC: Posn: 09:19.8N – 013:44.1W, Conakry Anchorage, Guinea.
Eight robbers armed with guns and knives boarded an anchored bulk carrier. They took hostage the duty AB and forced him, with a knife on his throat, to take them to the bridge. The armed robbers then took the 2nd Officer and the AB to the Master’s cabin, where they hit the Master and threatened to shoot the 2nd Officer before stealing cash from the ship's safe and other personal belongings. The robbers kept the three-crew hostage until they disembarked in waiting boats. Port control informed.",Anchored,Africa
2015,Boarded,IDN,26.174719527073655,"30.03.2015: 0100 LT: Posn: 01:27N – 104:39E, Around 14nm NNE of Tg. Berakit, Pulau Bintan, Indonesia.
Robbers armed with knives boarded an anchored bulk carrier and entered the steering gear room. The robbers stole ship’s generator spares and escaped. The theft was noticed during routine rounds.",Anchored,Asia
2020,Boarded,BGD,3.395670189701467,"25.11.2020: 2105 UTC: Posn: 22:22.99N – 089:37.37E, Pussur River, Mongla, Bangladesh.
Three robbers armed with a crowbar boarded an anchored tanker. Duty watchman noticed the robbers and informed the bridge. Alarm raised and crew mustered. Seeing the alerted crew, the robbers escaped without stealing anything. Incident reported to Port Control.",Anchored,Asia
2018,Attempted,MOZ,2.085585884932249,"29.10.2018: 1830 UTC: Posn: 14:22.75S – 040:42.05E, Nacala Outer Anchorage, Mozambique.
During security rounds, duty crew onboard the anchored tanker noticed a boat tied up to the anchor chain, a robber was seen trying to board the tanker via the anchor chain. Alarm raised and all crew mustered. Hearing the alarm, the robber aborted the attempted boarding and escaped. A search was carried out. Nothing reported stolen.",Anchored,Africa
2017,Boarded,KEN,0.6385126899558792,"19.06.2017: 2300 UTC: Posn: 04:04S – 039:39E, Mbaraki Terminal, Mombasa, Kenya.
Duty crew on anti-piracy watch onboard a berthed product tanker noticed a robber attempting to board via the poop deck using a hook attached with rope and informed the OOW in the cargo control room. As the robber approached the ship’s railing the duty crew shouted at him resulting in the robber escaping. A search was made throughout the tanker. It was reported that nothing was stolen.",Berthed,Africa
2018,Boarded,IDN,2.160227618188396,"18.02.2018: 1900 UTC, Posn: 01:09.7N - 103:56.4E, Around 3nm West of Batu Ampar Port, Indonesia. 
During routine rounds onboard an anchored offshore tug, the bosun reported the lock to the engine room hatch as broken. Investigations revealed several foot prints on the aft deck and a large number of spare parts missing.",Anchored,Asia
2016,Attempted,IDN,10.97127438912952,"30.03.2016: 0130 LT: Posn: 06:00S - 106:54E, Tg. Priok, Jakarta Anchorage, Indonesia.
Three skiffs approached and attempted to board a bulk carrier at anchored. Alarm raised and crew mustered. The crew managed to deter the robbers by using the water cannon.",Anchored,Asia
2018,Attempted,NGA,10.791409184422172,"15.01.2018: 0300 UTC: Posn: 06:18.05N – 003:23.61E, Lagos Outer Anchorage, Nigeria.
Ship’s crew preparing for STS cargo operations onboard an anchored tanker noticed robbers attempting to board the vessel and informed the OOW who raised the alarm. All crew mustered on the bridge, ship’s whistle sounded continuously, additional lights switched on, search lights directed towards the robbers and all access to the accommodation secured. Seeing the crew alertness, the robbers aborted the boarding and moved away.",Anchored,Africa
2017,Boarded,MOZ,1.4881966178736186,"22.03.2017: 2315 LT: Posn: 19:48.85S - 034:50.06E, Berth No 6, Port of Beira, Mozambique
During cargo operations, duty crew on routine rounds onboard a bulk carrier noticed two robbers armed with knives on the poop deck. Chief Officer informed via walkie talkie. Crew mustered and then proceed to the poop deck. Seeing the crew alertness, the robber jumped overboard and escaped without stealing anything. The incident was reported to the Authorities who boarded the ship to investigate.",Berthed,Africa
2017,Boarded,IDN,25.64916454071364,"27.10.2017: 2130 UTC: Posn: 01:27.2N - 104:38.4E, Around 13nm NNE of Tanjung Berakit, Pulau Bintan, Indonesia.
Five robbers armed with knives boarded an anchored product tanker. Duty crew on routine rounds spotted the robbers and informed the bridge. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped empty handed. All crew safe.",Anchored,Asia
2015,Boarded,IDN,12.403174440534224,"08.12.2015: 1355 LT: Posn: 03:57.1N – 098:47.3E, Belawan Anchorage, Indonesia.
Duty watchman on routine rounds onboard an anchored chemical tanker noticed a person on the main deck. He immediately notified the OOW who in turn raised the alarm and crew mustered. Upon hearing the alarm, the person escaped empty handed in a wooden motor boat with his three accomplices. The incident was reported to port authorities.",Anchored,Asia
2016,Boarded,IND,1.3014561448579494,"15.02.2016: 0630 LT: Posn: 22:02N - 088:06E, Haldia Oil Jetty No. 1, India.
An unknown number of robbers boarded a berthed tanker, stole ship’s stores and escaped. The robbery was noticed when the crew approached the aft stations to adjust the mooring ropes. Incident reported to authorities.",Berthed,Asia
2015,Attempted,IDN,2.2019857582085742,"01.05.2015: 0410 LT: Posn: 01:43N - 101:24E, Dumai Anchorage, Indonesia.
Duty motorman onboard an anchored product tanker noticed a small boat with five persons roaming around the vessel. After a while the persons attempted to board the vessel from the poop deck. Alarm raised and crew mustered. Seeing the crew alertness, the persons jumped into the water and escaped. Nothing is stolen.",Anchored,Asia
2015,Hijacked,MYS,2.9333157932196245,"28.01.2015: 1230 LT: Posn: 01:19.41N – 104:12.37E, Around 0.9nm SSE of Tanjung Ayam, Johor, Malaysia.
Nine unauthorised persons armed with guns boarded and hijacked an anchored chemical tanker and took her 10 crew as hostage. The Owners reported the incident to MMEA who immediately deployed several patrol boats to search for the tanker. On 29 Jan 2015 a patrol boat intercepted the tanker. Upon seeing the MMEA personnel boarding, two unauthorised persons jumped overboard and were later rescued by a passing vessel which handed them to a MMEA patrol boat. The remaining seven were arrested. The tanker sailed to Pengerang, Johor for investigation. All crew members safe.",Anchored,Asia
2017,Boarded,IDN,11.797521273311016,"03.11.2017: 2050 UTC: Posn: 00:15.73S – 117:34.50E, Muara Berau Anchorage, Samarinda, Indonesia.
Two robbers armed with knives and sticks boarded an anchored bulk carrier via the anchor chain during cargo operations. They threatened the duty AB and OOW with knives, stole ship's properties and escaped with their accomplices in a waiting boat. Alarm raised and crew alerted. Master was unsuccessful in contacting port control.",Anchored,Asia
2019,Boarded,NGA,14.17983388160223,"03.05.2019: 0010 UTC: Posn: 06:16.07N – 003:13.11E, Lagos Secure Anchorage Area (SAA), Nigeria.
Duty crew onboard an anchored tanker noticed two robbers near the cargo tank with a hose. Alarm raised, and PA announcement made. Seeing the alerted crew, the robbers escaped in their boat with their hose. A patrol boat was informed who came and searched the area. Nothing reported stolen.",Anchored,Africa
2020,Boarded,NGA,10.486502075190584,"19.03.2020: 0045 UTC: Posn: 06:18.80N – 003:21.30E, Lagos Anchorage, Nigeria.
A robber boarded an anchored tanker. Duty crew spotted the robber and raised the alarm. Crew mustered. Hearing the alarm, the robber escaped with stolen cargo. Port control and Nigerian navy notified. A patrol boat was dispatched and Nigeria Naval personnel boarded the vessel for investigations.",Anchored,Africa
2020,Boarded,BGD,0.05730082744122932,"24.05.2020: 1600 UTC: Posn: 22:16.27N - 091:48.64E, Chattogram Port, Bangladesh.
Unnoticed, robbers boarded a berthed product tanker. Duty crew on routine rounds noticed the mooring rope on the winch was cut off. Alarm raised, crew mustered, and a search was carried out. Incident reported to PFSO.",Berthed,Asia
2020,Boarded,GHA,5.1078430105036725,"LATE REPORT:
08.02.2020: Posn: Takoradi Anchorage, Ghana.
Unnoticed, robbers boarded an anchored tanker stole ship’s stores and escaped.",Anchored,Africa
2020,Boarded,NGA,2.5440836382010565,"29.01.2020: 0300 UTC: Posn: 04:41.2N - 007:09.4E, Onne Port, Nigeria.
Duty AB onboard a berthed offshore supply vessel noticed an unauthorised person on deck. Alarm raised and hearing the alerted crew, the person escaped with stolen ship's properties. Incident reported to Port Authority and a search was carried out.",Berthed,Africa
2019,Boarded,NGA,16.104267150066306,"21.12.2019: 0025 UTC: Posn: 06:15.4N - 003:13.0E, Lagos Secure Anchorage Area, Nigeria.
Duty crew on board an anchored product tanker noticed two unauthorized persons onboard and raised the alarm. Crew mustered. Naval patrol boat notified via VHF, which responded and searched the waters around the tanker. A search was carried out. Nothing reported stolen.",Anchored,Africa
2017,Boarded,IDN,21.6196264150218,"26.03.2017: 1200 UTC: Posn: 03:43.08S – 114:25.08E, Taboneo Anchorage, Banjarmasin, Indonesia.
Duty AB on routine rounds onboard an anchored bulk carrier noticed the forecastle store door lock was broken. Further checks made on the forecastle indicated that the hawse pipe cover securing arrangements were cut through. The AB immediately informed the bridge and alarm raised. Crew mustered and went to the forecastle and found ship’s stores were stolen. Port Control informed.",Anchored,Asia
2019,Boarded,MYS,26.521742196647743,"25.09.2019: 2015 UTC: Posn: 01:34N – 104:31E, Around 16nm East of Bandar Penawar, Johor, Malaysia.
Unnoticed, robbers boarded an anchored tanker via anchor chain and stole ship’s equipment from the forward store and escaped.  Incident reported to regional authorities.",Anchored,Asia
2017,Boarded,IDN,2.038002598207935,"07.12.2017: 1839 UTC: Posn: 00:43.50N - 104:10.54E, Galang Anchorage, Indonesia.
Four robbers, armed with knives, boarded an anchored offshore supply vessel. Duty watchman spotted the robbers and inform the OOW. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped empty handed.",Anchored,Asia
